46;250;81183;NULL;ARTE;Male      
46;250;81184;NULL;NULL;NULL
46;250;81185;NULL;ARTE;Female    
46;250;81186;NULL;LETRAS;Male      
46;250;81187;NULL;ARTE;Male      
46;250;81188;NULL;NULL;NULL
46;250;81189;NULL;NULL;NULL
46;250;81190;NULL;TITULO;NULL
46;250;81191;MUNICIPI;NULL;NULL
46;250;81192;MUNICIPI;NULL;NULL
46;250;81193;NULL;LETRAS;Male      
46;250;81194;NULL;LETRAS;Male      
46;250;81195;NULL;NULL;NULL
46;250;81196;NULL;CIENCIA;Male      
46;250;81197;NULL;NULL;NULL
46;250;81198;NULL;LETRAS;Male      
46;250;81199;MUNICIPI;NULL;NULL
46;250;81200;NULL;RELIGION;Male      
46;250;81201;NULL;POLITICA;Male      
46;250;81202;MUNICIPI;NULL;Female    
46;250;81203;NULL;NULL;NULL
46;250;81204;NULL;LETRAS;NULL
46;250;81205;NULL;NULL;NULL
46;250;81206;NULL;NULL;NULL
46;250;81207;NULL;NULL;Male      
46;250;81208;NULL;ARTE;Male      
46;250;81209;NULL;LETRAS;Male      
46;250;81210;NULL;NULL;Female    
46;250;81211;NULL;RELIGION;Male      
46;250;81212;NULL;NULL;NULL
46;250;81213;MUNICIPI;NULL;NULL
46;250;81214;NULL;CIENCIA;Male      
46;250;81215;NULL;TITULO;Male      
46;250;81216;NULL;LETRAS;Male      
46;250;81217;NULL;ARTE;Male      
46;250;81218;NULL;RELIGION;NULL
46;250;81219;NULL;RELIGION;NULL
46;250;81220;NULL;POLITICA;Male      
46;250;81221;MUNICIPI;POLITICA;NULL
46;250;81222;NULL;MILITAR;Male      
46;250;81223;NULL;MILITAR;Male      
46;250;81224;MUNICIPI;NULL;NULL
46;250;81225;NULL;CIENCIA;NULL
46;250;81226;NULL;NULL;Female    
46;250;81227;NULL;LETRAS;NULL
46;250;81230;NULL;NULL;Male      
46;250;81231;NULL;NULL;NULL
46;250;81232;NULL;ARTE;Male      
46;250;81233;NULL;ARTE;Male      
46;250;81234;NULL;POLITICA;NULL
46;250;81235;NULL;NULL;NULL
46;250;81236;MUNICIPI;NULL;Female    
46;250;81237;MUNICIPI;NULL;NULL
46;250;81238;NULL;NULL;NULL
46;250;81240;NULL;NULL;Male      
46;250;81241;MUNICIPI;NULL;NULL
46;250;81242;NULL;POLITICA;Male      
46;250;81243;NULL;ARTE;Male      
46;250;81244;NULL;RELIGION;NULL
46;250;81245;NULL;NULL;Male      
46;250;81246;NULL;LETRAS;Male      
46;250;81247;NULL;LETRAS;NULL
46;250;81248;NULL;MILITAR;NULL
46;250;81249;NULL;RELIGION;NULL
46;250;81250;NULL;LUGAR;NULL
46;250;81251;NULL;MILITAR;Male      
46;250;81252;NULL;MILITAR;NULL
46;250;81253;MUNICIPI;NULL;NULL
46;250;81254;NULL;ARTE;NULL
46;250;81255;NULL;NULL;NULL
46;250;81256;NULL;NULL;Female    
46;250;81257;NULL;NULL;Male      
46;250;81258;NULL;NULL;Male      
46;250;81259;NULL;ARTE;NULL
46;250;81260;NULL;RELIGION;Male      
46;250;81262;NULL;RELIGION;NULL
46;250;81263;NULL;LETRAS;Male      
46;250;81265;NULL;LETRAS;Male      
46;250;81266;NULL;MILITAR;NULL
46;250;81267;NULL;NULL;Male      
46;250;81268;NULL;POLITICA;Male      
46;250;81269;NULL;POLITICA;Female    
46;250;81270;MUNICIPI;NULL;NULL
46;250;81271;NULL;ARTE;Female    
46;250;81272;NULL;POLITICA;Male      
46;250;81273;NULL;NULL;Female    
46;250;81274;MUNICIPI;NULL;NULL
46;250;81275;MUNICIPI;NULL;NULL
46;250;81276;NULL;NULL;Female    
46;250;81277;NULL;NULL;NULL
46;250;81278;NULL;ARTE;Male      
46;250;81279;MUNICIPI;NULL;NULL
46;250;81280;NULL;RELIGION;Female    
46;250;81281;NULL;NULL;Female    
46;250;81282;NULL;ARTE;NULL
46;250;81283;NULL;RELIGION;Female    
46;250;81284;NULL;POLITICA;Male      
46;250;81285;NULL;LETRAS;NULL
46;250;81286;NULL;LETRAS;NULL
46;250;81287;NULL;POLITICA;Female    
46;250;81288;NULL;POLITICA;Male      
46;250;81289;NULL;CIENCIA;Female    
46;250;81290;NULL;LETRAS;Male      
46;250;81291;MUNICIPI;NULL;NULL
46;250;81292;NULL;ARTE;Male      
46;250;81293;NULL;POLITICA;Male      
46;250;81294;NULL;ARTE;Male      
46;250;81295;NULL;NULL;Male      
46;250;81296;NULL;CIENCIA;Male      
46;250;81297;NULL;ARTE;Male      
46;250;81298;NULL;LETRAS;NULL
46;250;81299;NULL;LETRAS;Male      
46;250;81300;NULL;MILITAR;NULL
46;250;81301;NULL;ARTE;NULL
46;250;81302;NULL;NULL;NULL
46;250;81303;NULL;CIENCIA;Male      
46;250;81304;NULL;LETRAS;Male      
46;250;81305;NULL;NULL;NULL
46;250;81306;NULL;CIENCIA;Male      
46;250;81307;NULL;NULL;Male      
46;250;81308;NULL;LETRAS;Male      
46;250;81309;NULL;LETRAS;Male      
46;250;81310;NULL;LETRAS;NULL
46;250;81311;NULL;ARTE;Male      
46;250;81312;NULL;ARTE;Male      
46;250;81313;NULL;LETRAS;Male      
46;250;81314;NULL;CIENCIA;Male      
46;250;81315;NULL;LUGAR;NULL
46;250;81316;NULL;LETRAS;Male      
46;250;81318;NULL;LETRAS;Male      
46;250;81319;NULL;RELIGION;NULL
46;250;81320;NULL;CIENCIA;Male      
46;250;81321;NULL;LETRAS;Male      
46;250;81322;NULL;RELIGION;Male      
46;250;81323;NULL;NULL;Male      
46;250;81324;NULL;ARTE;NULL
46;250;81325;NULL;RELIGION;Male      
46;250;81326;NULL;RELIGION;NULL
46;250;81327;NULL;RELIGION;Male      
46;250;81328;NULL;NULL;NULL
46;250;81329;NULL;NULL;Male      
46;250;81330;NULL;NULL;Male      
46;250;81331;NULL;CIENCIA;Male      
46;250;81332;NULL;NULL;Male      
46;250;81334;NULL;NULL;NULL
46;250;81335;NULL;NULL;Male      
46;250;81336;NULL;ARTE;Male      
46;250;81337;NULL;ARTE;NULL
46;250;81338;NULL;LETRAS;Male      
46;250;81339;NULL;LUGAR;NULL
46;250;81340;NULL;NULL;NULL
46;250;81341;NULL;ARTE;Male      
46;250;81342;NULL;NULL;NULL
46;250;81343;NULL;LETRAS;Male      
46;250;81344;NULL;LETRAS;Female    
46;250;81345;NULL;POLITICA;Male      
46;250;81346;NULL;LUGAR;NULL
46;250;81347;NULL;LETRAS;NULL
46;250;81348;NULL;LETRAS;Male      
46;250;81349;MUNICIPI;NULL;NULL
46;250;81350;NULL;LETRAS;NULL
46;250;81351;NULL;NULL;Female    
46;250;81352;NULL;POLITICA;NULL
46;250;81353;NULL;NULL;Female    
46;250;81354;NULL;NULL;Male      
46;250;81355;NULL;ARTE;NULL
46;250;81356;NULL;LETRAS;Male      
46;250;81358;NULL;NULL;Male      
46;250;81360;NULL;LETRAS;Male      
46;250;81361;NULL;ARTE;Male      
46;250;81363;NULL;ARTE;NULL
46;250;81364;NULL;NULL;Female    
46;250;81365;NULL;LETRAS;Male      
46;250;81366;NULL;POLITICA;Female    
46;250;81367;NULL;ARTE;Male      
46;250;81371;MUNICIPI;NULL;NULL
46;250;81372;NULL;RELIGION;Male      
46;250;81374;NULL;CIENCIA;Male      
46;250;81375;NULL;LUGAR;NULL
46;250;81376;NULL;POLITICA;NULL
46;250;81377;NULL;NULL;NULL
46;250;81380;NULL;NULL;NULL
46;250;81383;NULL;NULL;Male      
46;250;81384;NULL;NULL;NULL
46;250;81385;NULL;LETRAS;Male      
46;250;81386;NULL;LETRAS;Male      
46;250;81387;NULL;LETRAS;Male      
46;250;81388;NULL;LETRAS;NULL
46;250;81389;NULL;LETRAS;Male      
46;250;81390;NULL;NULL;NULL
46;250;81391;NULL;POLITICA;Female    
46;250;81392;NULL;POLITICA;Female    
46;250;81393;MUNICIPI;NULL;NULL
46;250;81394;NULL;NULL;Male      
46;250;81395;NULL;ARTE;Male      
46;250;81397;NULL;LETRAS;Male      
46;250;81398;NULL;NULL;Female    
46;250;81400;NULL;TITULO;NULL
46;250;81401;NULL;LETRAS;Male      
46;250;81403;NULL;NULL;NULL
46;250;81404;NULL;RELIGION;NULL
46;250;81405;NULL;ARTE;Male      
46;250;81406;NULL;ARTE;NULL
46;250;81407;NULL;ARTE;NULL
46;250;81409;NULL;ARTE;NULL
46;250;81410;NULL;NULL;NULL
46;250;81411;NULL;ARTE;NULL
46;250;81412;NULL;NULL;NULL
46;250;81413;NULL;ARTE;Male      
46;250;81414;NULL;RELIGION;Male      
46;250;81415;NULL;NULL;NULL
46;250;81416;MUNICIPI;NULL;NULL
46;250;81417;NULL;NULL;NULL
46;250;81419;NULL;RELIGION;NULL
46;250;81420;NULL;LETRAS;NULL
46;250;81421;NULL;POLITICA;NULL
46;250;81422;NULL;ARTE;NULL
46;250;81423;NULL;LETRAS;Male      
46;250;81424;NULL;NULL;NULL
46;250;81425;NULL;NULL;Male      
46;250;81426;NULL;LETRAS;Male      
46;250;81427;NULL;NULL;Female    
46;250;81429;NULL;RELIGION;NULL
46;250;81430;NULL;LETRAS;NULL
46;250;81431;NULL;CIENCIA;Male      
46;250;81433;NULL;LETRAS;Male      
46;250;81434;NULL;RELIGION;Male      
46;250;81435;NULL;NULL;Male      
46;250;81436;NULL;LUGAR;NULL
46;250;81437;NULL;RELIGION;NULL
46;250;81438;NULL;NULL;NULL
46;250;81439;NULL;ARTE;Male      
46;250;81440;NULL;ARTE;NULL
46;250;81441;NULL;NULL;Female    
46;250;81442;NULL;RELIGION;Male      
46;250;81443;NULL;CIENCIA;Male      
46;250;81444;NULL;RELIGION;Male      
46;250;81445;NULL;NULL;NULL
46;250;81446;NULL;NULL;Male      
46;250;81447;NULL;ARTE;Male      
46;250;81449;NULL;ARTE;NULL
46;250;81450;NULL;RELIGION;NULL
46;250;81451;NULL;NULL;NULL
46;250;81452;NULL;NULL;NULL
46;250;81453;NULL;RELIGION;Male      
46;250;81454;NULL;ARTE;Female    
46;250;81455;NULL;ARTE;NULL
46;250;81456;NULL;RELIGION;Male      
46;250;81458;NULL;ARTE;Male      
46;250;81459;NULL;POLITICA;Male      
46;250;81460;NULL;NULL;NULL
46;250;81461;NULL;ARTE;Male      
46;250;81462;NULL;NULL;NULL
46;250;81463;NULL;RELIGION;Male      
46;250;81464;NULL;NULL;NULL
46;250;81465;NULL;NULL;Male      
46;250;81466;NULL;LETRAS;NULL
46;250;81467;NULL;NULL;Female    
46;250;81469;NULL;NULL;Male      
46;250;81470;NULL;LETRAS;NULL
46;250;81471;NULL;NULL;Female    
46;250;81472;NULL;LETRAS;NULL
46;250;81473;NULL;LETRAS;Male      
46;250;81474;NULL;NULL;Female    
46;250;81478;NULL;LETRAS;Male      
46;250;81479;NULL;NULL;NULL
46;250;81480;NULL;LUGAR;NULL
46;250;81481;NULL;LUGAR;NULL
46;250;81482;NULL;NULL;Female    
46;250;81483;NULL;NULL;NULL
46;250;81484;NULL;ARTE;Male      
46;250;81485;NULL;LETRAS;Male      
46;250;81486;NULL;ARTE;NULL
46;250;81487;NULL;RELIGION;Female    
46;250;81488;NULL;RELIGION;Female    
46;250;81489;NULL;NULL;NULL
46;250;81490;NULL;NULL;Male      
46;250;81491;NULL;NULL;NULL
46;250;81492;NULL;ARTE;Male      
46;250;81493;NULL;LUGAR;NULL
46;250;81494;NULL;NULL;NULL
46;250;81495;NULL;NULL;NULL
46;250;81496;NULL;LUGAR;NULL
46;250;81497;NULL;RELIGION;Female    
46;250;81498;NULL;ARTE;Male      
46;250;81499;NULL;LUGAR;NULL
46;250;81500;NULL;ARTE;NULL
46;250;81501;NULL;NULL;NULL
46;250;81502;NULL;CIENCIA;Male      
46;250;81503;NULL;LETRAS;Male      
46;250;81504;NULL;LETRAS;Female    
46;250;81505;NULL;NULL;NULL
46;250;81506;NULL;ARTE;Male      
46;250;81507;NULL;ARTE;Male      
46;250;81508;MUNICIPI;NULL;NULL
46;250;81509;NULL;NULL;NULL
46;250;81511;NULL;LETRAS;NULL
46;250;81512;NULL;CIENCIA;NULL
46;250;81513;NULL;TITULO;Female    
46;250;81514;NULL;NULL;NULL
46;250;81515;NULL;NULL;Female    
46;250;81516;NULL;LETRAS;Male      
46;250;81517;NULL;ARTE;Male      
46;250;81518;NULL;NULL;NULL
46;250;81520;NULL;LETRAS;Male      
46;250;81521;NULL;LETRAS;Male      
46;250;81522;NULL;NULL;Female    
46;250;81523;NULL;ARTE;Male      
46;250;81524;NULL;LETRAS;Male      
46;250;81525;NULL;NULL;Male      
46;250;81526;NULL;LETRAS;Male      
46;250;81527;NULL;POLITICA;Male      
46;250;81528;NULL;POLITICA;Male      
46;250;81529;NULL;LETRAS;Male      
46;250;81530;NULL;POLITICA;NULL
46;250;81531;NULL;NULL;Male      
46;250;81532;NULL;MILITAR;Male      
46;250;81533;NULL;NULL;Male      
46;250;81535;NULL;LETRAS;Male      
46;250;81536;NULL;ARTE;NULL
46;250;81537;NULL;NULL;Female    
46;250;81538;NULL;NULL;Male      
46;250;81539;NULL;ARTE;Male      
46;250;81540;NULL;ARTE;Male      
46;250;81541;NULL;NULL;Male      
46;250;81542;NULL;LUGAR;NULL
46;250;81543;NULL;ARTE;Male      
46;250;81544;NULL;POLITICA;Male      
46;250;81546;NULL;POLITICA;Male      
46;250;81547;NULL;ARTE;Male      
46;250;81548;NULL;CIENCIA;Male      
46;250;81549;NULL;ARTE;Male      
46;250;81550;NULL;POLITICA;NULL
46;250;81552;NULL;ARTE;Male      
46;250;81553;NULL;NULL;NULL
46;250;81554;NULL;LETRAS;Male      
46;250;81555;NULL;RELIGION;NULL
46;250;81556;NULL;LETRAS;Male      
46;250;81557;NULL;CIENCIA;Male      
46;250;81558;NULL;RELIGION;Female    
46;250;81559;NULL;CIENCIA;Male      
46;250;81560;NULL;RELIGION;Male      
46;250;81561;NULL;RELIGION;Male      
46;250;81562;NULL;RELIGION;Female    
46;250;81563;NULL;LETRAS;Male      
46;250;81564;NULL;NULL;Male      
46;250;81565;NULL;NULL;Female    
46;250;81566;NULL;NULL;Female    
46;250;81567;NULL;LETRAS;Male      
46;250;81568;NULL;NULL;Male      
46;250;81569;NULL;NULL;Male      
46;250;81570;NULL;POLITICA;Male      
46;250;81571;NULL;LUGAR;NULL
46;250;81572;NULL;LETRAS;Male      
46;250;81573;NULL;ARTE;Male      
46;250;81574;NULL;ARTE;Male      
46;250;81575;NULL;MILITAR;NULL
46;250;81576;NULL;NULL;Female    
46;250;81577;NULL;NULL;NULL
46;250;81578;NULL;NULL;NULL
46;250;81579;NULL;LUGAR;NULL
46;250;81580;NULL;LUGAR;NULL
46;250;81581;NULL;NULL;NULL
46;250;81582;NULL;NULL;Female    
46;250;81583;NULL;NULL;NULL
46;250;81584;NULL;LETRAS;NULL
46;250;81585;NULL;NULL;NULL
46;250;81586;NULL;NULL;NULL
46;250;81587;NULL;NULL;NULL
46;250;81588;NULL;NULL;Female    
46;250;81589;NULL;NULL;Female    
46;250;81590;NULL;NULL;NULL
46;250;81591;NULL;NULL;NULL
46;250;81592;NULL;NULL;NULL
46;250;81593;NULL;NULL;NULL
46;250;81594;NULL;NULL;NULL
46;250;81595;NULL;NULL;NULL
46;250;81596;NULL;NULL;NULL
46;250;81597;NULL;NULL;NULL
46;250;81598;NULL;NULL;Female    
46;250;81599;NULL;NULL;NULL
46;250;81600;NULL;ARTE;Male      
46;250;81601;NULL;POLITICA;Male      
46;250;81602;NULL;CIENCIA;Male      
46;250;81604;NULL;NULL;Male      
46;250;81605;NULL;NULL;NULL
46;250;81606;NULL;NULL;Female    
46;250;81607;MUNICIPI;NULL;NULL
46;250;81608;NULL;NULL;Male      
46;250;81609;NULL;LETRAS;Male      
46;250;81610;NULL;MILITAR;NULL
46;250;81611;NULL;CIENCIA;Male      
46;250;81612;NULL;ARTE;Male      
46;250;81613;NULL;CIENCIA;Male      
46;250;81614;NULL;NULL;Male      
46;250;81616;MUNICIPI;NULL;NULL
46;250;81617;NULL;LETRAS;Male      
46;250;81618;NULL;NULL;NULL
46;250;81619;NULL;ARTE;Male      
46;250;81620;NULL;ARTE;Male      
46;250;81621;NULL;NULL;Female    
46;250;81622;NULL;ARTE;Male      
46;250;81623;NULL;NULL;NULL
46;250;81624;NULL;ARTE;Male      
46;250;81625;NULL;LETRAS;Male      
46;250;81626;NULL;ARTE;Male      
46;250;81627;NULL;ARTE;Male      
46;250;81628;NULL;POLITICA;Male      
46;250;81629;NULL;NULL;Male      
46;250;81630;NULL;LUGAR;NULL
46;250;81632;NULL;ARTE;Male      
46;250;81633;NULL;ARTE;Male      
46;250;81634;NULL;NULL;Male      
46;250;81635;NULL;NULL;Male      
46;250;81636;NULL;ARTE;Male      
46;250;81637;MUNICIPI;NULL;NULL
46;250;81638;NULL;LETRAS;Male      
46;250;81639;NULL;NULL;NULL
46;250;81640;NULL;NULL;NULL
46;250;81641;NULL;NULL;Male      
46;250;81642;NULL;ARTE;NULL
46;250;81645;NULL;LETRAS;Male      
46;250;81646;NULL;LUGAR;Female    
46;250;81647;NULL;RELIGION;Female    
46;250;81648;NULL;LETRAS;NULL
46;250;81649;NULL;LETRAS;Female    
46;250;81650;NULL;LETRAS;Male      
46;250;81651;NULL;ARTE;Male      
46;250;81652;NULL;LETRAS;Male      
46;250;81653;NULL;ARTE;Male      
46;250;81654;NULL;ARTE;Male      
46;250;81655;NULL;CIENCIA;Male      
46;250;81656;NULL;NULL;NULL
46;250;81657;NULL;NULL;Male      
46;250;81659;NULL;LETRAS;Male      
46;250;81660;NULL;LUGAR;Female    
46;250;81662;NULL;LUGAR;Male      
46;250;81663;NULL;NULL;Male      
46;250;81664;NULL;RELIGION;Male      
46;250;81665;NULL;NULL;NULL
46;250;81666;NULL;LETRAS;NULL
46;250;81667;NULL;CIENCIA;Male      
46;250;81668;NULL;NULL;NULL
46;250;81669;NULL;NULL;Male      
46;250;81670;NULL;NULL;Male      
46;250;81671;NULL;NULL;Male      
46;250;81672;NULL;CIENCIA;Male      
46;250;81674;NULL;LUGAR;Female    
46;250;81675;NULL;CIENCIA;Male      
46;250;81676;NULL;RELIGION;Male      
46;250;81677;NULL;ARTE;Male      
46;250;81678;NULL;LUGAR;NULL
46;250;81679;NULL;LETRAS;Male      
46;250;81680;NULL;NULL;NULL
46;250;81681;NULL;LETRAS;Male      
46;250;81682;NULL;CIENCIA;Male      
46;250;81683;NULL;NULL;Male      
46;250;81701;NULL;LETRAS;Male      
46;250;81702;NULL;ARTE;Male      
46;250;81703;NULL;RELIGION;Male      
46;250;81704;NULL;LETRAS;Male      
46;250;81705;NULL;RELIGION;NULL
46;250;81706;NULL;ARTE;Male      
46;250;81707;NULL;LETRAS;Male      
46;250;81708;NULL;NULL;Female    
46;250;81709;NULL;NULL;Male      
46;250;81710;NULL;CIENCIA;Male      
46;250;81711;NULL;NULL;NULL
46;250;81712;NULL;RELIGION;Female    
46;250;81713;NULL;RELIGION;Female    
46;250;81714;NULL;MILITAR;Male      
46;250;81715;NULL;LETRAS;Male      
46;250;81716;NULL;NULL;NULL
46;250;81717;NULL;NULL;Female    
46;250;81718;NULL;NULL;Male      
46;250;81719;NULL;NULL;Male      
46;250;81721;NULL;ARTE;Male      
46;250;81722;NULL;NULL;Female    
46;250;81724;NULL;NULL;NULL
46;250;81725;NULL;NULL;Female    
46;250;81726;NULL;NULL;NULL
46;250;81727;NULL;LUGAR;Female    
46;250;81728;NULL;LETRAS;Male      
46;250;81729;NULL;NULL;NULL
46;250;81730;NULL;NULL;NULL
46;250;81731;NULL;CIENCIA;Male      
46;250;81732;NULL;LETRAS;Male      
46;250;81733;NULL;NULL;Male      
46;250;81734;NULL;NULL;Male      
46;250;81736;NULL;ARTE;NULL
46;250;81737;NULL;NULL;Male      
46;250;81738;NULL;NULL;NULL
46;250;81739;NULL;NULL;NULL
46;250;81741;NULL;CIENCIA;Male      
46;250;81742;NULL;ARTE;Male      
46;250;81743;NULL;ARTE;Female    
46;250;81744;NULL;ARTE;Male      
46;250;81745;NULL;LETRAS;Male      
46;250;81746;NULL;LETRAS;Male      
46;250;81747;NULL;LETRAS;NULL
46;250;81748;NULL;LETRAS;Male      
46;250;81749;NULL;ARTE;Male      
46;250;81750;NULL;LETRAS;NULL
46;250;81751;NULL;ARTE;Male      
46;250;81752;NULL;NULL;NULL
46;250;81753;NULL;RELIGION;NULL
46;250;81754;NULL;RELIGION;NULL
46;250;81755;NULL;RELIGION;NULL
46;250;81756;NULL;LETRAS;Male      
46;250;81757;NULL;ARTE;Male      
46;250;81758;NULL;RELIGION;Female    
46;250;81759;NULL;RELIGION;NULL
46;250;81760;NULL;NULL;Female    
46;250;81761;NULL;LUGAR;NULL
46;250;81762;NULL;NULL;Male      
46;250;81763;NULL;LUGAR;NULL
46;250;81764;NULL;NULL;Male      
46;250;81765;NULL;LETRAS;Male      
46;250;81766;NULL;LETRAS;Male      
46;250;81767;NULL;RELIGION;Female    
46;250;81769;NULL;ARTE;Male      
46;250;81770;NULL;POLITICA;Male      
46;250;81771;NULL;NULL;NULL
46;250;81773;NULL;NULL;Female    
46;250;81774;NULL;MILITAR;Male      
46;250;81775;NULL;ARTE;Male      
46;250;81777;NULL;ARTE;Male      
46;250;81778;NULL;CIENCIA;Male      
46;250;81779;NULL;ARTE;NULL
46;250;81780;NULL;NULL;Female    
46;250;81781;NULL;NULL;Female    
46;250;81782;NULL;LETRAS;Male      
46;250;81783;NULL;ARTE;Male      
46;250;81784;NULL;NULL;Male      
46;250;81785;NULL;CIENCIA;Male      
46;250;81786;NULL;RELIGION;NULL
46;250;81787;NULL;NULL;NULL
46;250;81788;NULL;NULL;Male      
46;250;81789;NULL;CIENCIA;Male      
46;250;81790;NULL;LETRAS;Male      
46;250;81791;NULL;POLITICA;Male      
46;250;81792;NULL;CIENCIA;Male      
46;250;81793;NULL;NULL;NULL
46;250;81794;NULL;ARTE;Male      
46;250;81795;NULL;POLITICA;Male      
46;250;81796;NULL;MILITAR;NULL
46;250;81797;NULL;RELIGION;NULL
46;250;81798;NULL;RELIGION;Male      
46;250;81799;NULL;RELIGION;NULL
46;250;81800;NULL;LETRAS;Male      
